Brand Slug,Vehicle Name,Vehicle Description,Model Slug,Electric,Model Name,Average Rating,Id,Brand Name,Vehicle Image,Category Slug,BrandId,Category Name,CategoryId,Vehicle Price,Variant Name,Fuel Type,Power,Torque,Fuel Tank Capacity,Gross Vehicle Weight,No Of Seats,core_vehicle_info,llm_ready_vehicle_description,End Point
tata,Tata Prima 5530.S,"The Tata Prima 5530.S is a powerful and reliable heavy-duty truck designed for commercial applications. It is powered by a 6.7L BSVI diesel engine that produces 300 hp of power @ 2,300 rpm and 1100 Nm of torque @ 1,100-1,700 rpm, mated to a 9-speed manual transmission. The Tata Prima 5530.S comes with a warranty of 6 years or 600,000 km, whichever is earlier. It offers a gross combination weight carrying capacity of up to 55,000 kg, making it suitable for heavy-duty hauling tasks.",prima-5530s-bs6,No,Prima 5530.S,4.9,1230,Tata,https://images.91trucks.com/trucks/models/63/1230/tata-prima-5530s-bs6-120694558.jpg,trucks,63,Truck,7,₹38.71 Lakh,Cowl,Diesel,300 HP,1100 Nm,557 L,55000 Kg,NA,Truck Tata Prima 5530.S Cowl,tata prima s powerful reliable heavyduty truck design commercial application power l bsvi diesel engine produce hp power rpm nm torque rpm mate speed manual transmission tata prima s come warranty year km whichever early offer gross combination weight carrying capacity kg make suitable heavyduty haul task,https://www.91trucks.com/trucks/tata/prima-5530s-bs6
tata,Tata LPT 4225,"The Tata LPT 4225 is a heavy-duty truck designed for large-scale cargo movement across highways and challenging terrains. Equipped with a powerful engine and efficient driveline, it ensures superior performance and fuel economy. The robust chassis provides durability under heavy loads, while the ergonomically designed cabin ensures driver comfort and safety. Known for its reliability, low maintenance, and high payload capacity, the LPT 4225 is ideal for logistics businesses looking to improve efficiency and profitability in long-haul freight transport.",lpt-4225-cowl,No,LPT 4225,3.0,1231,Tata,https://images.91trucks.com/trucks/models/63/1231/tata-lpt-4225-cowl-238993065.jpg,trucks,63,Truck,7,₹40.65 Lakh,Cowl 6800,Diesel,249 HP,950 Nm,300 L,42000 Kg,NA,Truck Tata LPT 4225 Cowl 6800,tata lpt heavyduty truck design largescale cargo movement highway challenging terrain equip powerful engine efficient driveline ensure superior performance fuel economy robust chassis provide durability heavy load ergonomically design cabin ensure driver comfort safety know reliability low maintenance high payload capacity lpt ideal logistic business look improve efficiency profitability longhaul freight transport,https://www.91trucks.com/trucks/tata/lpt-4225-cowl
tata,Tata LPT 4225,"The Tata LPT 4225 is a heavy-duty truck designed for large-scale cargo movement across highways and challenging terrains. Equipped with a powerful engine and efficient driveline, it ensures superior performance and fuel economy. The robust chassis provides durability under heavy loads, while the ergonomically designed cabin ensures driver comfort and safety. Known for its reliability, low maintenance, and high payload capacity, the LPT 4225 is ideal for logistics businesses looking to improve efficiency and profitability in long-haul freight transport.",lpt-4225-cowl,No,LPT 4225,3.0,1231,Tata,https://images.91trucks.com/trucks/models/63/1231/tata-lpt-4225-cowl-238993065.jpg,trucks,63,Truck,7,₹40.38 Lakh,Cowl 4200,Diesel,249 HP,950 Nm,300 L,42000 Kg,NA,Truck Tata LPT 4225 Cowl 4200,tata lpt heavyduty truck design largescale cargo movement highway challenging terrain equip powerful engine efficient driveline ensure superior performance fuel economy robust chassis provide durability heavy load ergonomically design cabin ensure driver comfort safety know reliability low maintenance high payload capacity lpt ideal logistic business look improve efficiency profitability longhaul freight transport,https://www.91trucks.com/trucks/tata/lpt-4225-cowl
tata,Tata Ace HT Plus,"The Tata Ace HT Plus is a small yet mighty commercial vehicle that weighs in at 798 cc on the engine, and has a payload allowance of up to 1100 kgs. This vehicle is mostly modeled for intra-city use and has good fuel economy, low cost of maintenance, and a fairly nice interior for the driver and as such, small business entities will find it very reliable.",ace-ht,No,Ace HT Plus,3.6,1236,Tata,https://images.91trucks.com/trucks/models/63/1236/tata-ace-ht-1289249095.webp,trucks,63,Truck,7,₹6.69 Lakh,Diesel,Diesel,29 HP,85 Nm,30 L,1950 Kg,D+1,Truck Tata Ace HT Plus Diesel,tata ace ht plus small mighty commercial vehicle weigh cc engine payload allowance kg vehicle model intracity use good fuel economy low cost maintenance fairly nice interior driver small business entity find reliable,https://www.91trucks.com/trucks/tata/ace-ht
tata,Tata Signa 4221.T,"The Tata Signa 4221.T is a versatile haulage truck designed for long-distance and heavy cargo transportation. With its robust build and advanced powertrain, this truck ensures consistent performance and reliability. The Signa 4221.T is optimized for fuel efficiency and high load-carrying capacity, making it suitable for logistics and supply chain operations. Its modern cabin offers comfort and convenience for drivers during long journeys, improving productivity. This truck is a great investment for fleet operators looking for durability and profitability in long-haul operations.",signa-4221t,No,Signa 4221.T,4.2,1240,Tata,https://images.91trucks.com/trucks/models/63/1240/tata-signa-4221t-2082067143.jpg,trucks,63,Truck,7,₹45.25 Lakh,CAB,Diesel,204 HP,850 Nm,365 L,39500 Kg,NA,Truck Tata Signa 4221.T CAB,tata signa t versatile haulage truck design longdistance heavy cargo transportation robust build advanced powertrain truck ensure consistent performance reliability signa t optimize fuel efficiency high loadcarrying capacity make suitable logistic supply chain operation modern cabin offer comfort convenience driver long journey improve productivity truck great investment fleet operator look durability profitability longhaul operation,https://www.91trucks.com/trucks/tata/signa-4221t
tata,Tata Ultra T.16 AMT,"The Tata Ultra T.16 AMT is a technologically advanced medium commercial truck featuring an automatic manual transmission (AMT). This innovation reduces driver fatigue and enhances driving comfort, especially during long hauls. Designed for superior performance, the T.16 AMT offers high payload capacity, fuel efficiency, and reduced operational costs. Its modern design and robust build ensure durability and reliability. The truck is ideal for logistics, e-commerce, and supply chain businesses that prioritize performance and driver comfort for improved productivity.",ultra-t16-amt,No,Ultra T.16 AMT,3.4,1242,Tata,https://images.91trucks.com/trucks/models/63/1242/tata-ultra-t16-amt-659039461.jpg,trucks,63,Truck,7,₹24.05 Lakh,CBC 24 ft,Diesel,177 HP,700 Nm,800 L,NA,NA,Truck Tata Ultra T.16 AMT CBC 24 ft,tata ultra t amt technologically advanced medium commercial truck feature automatic manual transmission amt innovation reduce driver fatigue enhance drive comfort especially long haul design superior performance t amt offer high payload capacity fuel efficiency reduce operational cost modern design robust build ensure durability reliability truck ideal logistic ecommerce supply chain business prioritize performance driver comfort improved productivity,https://www.91trucks.com/trucks/tata/ultra-t16-amt
tata,Tata Ultra T.16 AMT,"The Tata Ultra T.16 AMT is a technologically advanced medium commercial truck featuring an automatic manual transmission (AMT). This innovation reduces driver fatigue and enhances driving comfort, especially during long hauls. Designed for superior performance, the T.16 AMT offers high payload capacity, fuel efficiency, and reduced operational costs. Its modern design and robust build ensure durability and reliability. The truck is ideal for logistics, e-commerce, and supply chain businesses that prioritize performance and driver comfort for improved productivity.",ultra-t16-amt,No,Ultra T.16 AMT,3.4,1242,Tata,https://images.91trucks.com/trucks/models/63/1242/tata-ultra-t16-amt-659039461.jpg,trucks,63,Truck,7,₹24.05 Lakh,CBC 32 ft,Diesel,177 HP,700 Nm,800 L,NA,NA,Truck Tata Ultra T.16 AMT CBC 32 ft,tata ultra t amt technologically advanced medium commercial truck feature automatic manual transmission amt innovation reduce driver fatigue enhance drive comfort especially long haul design superior performance t amt offer high payload capacity fuel efficiency reduce operational cost modern design robust build ensure durability reliability truck ideal logistic ecommerce supply chain business prioritize performance driver comfort improved productivity,https://www.91trucks.com/trucks/tata/ultra-t16-amt
tata,Tata Ultra T.16 AMT,"The Tata Ultra T.16 AMT is a technologically advanced medium commercial truck featuring an automatic manual transmission (AMT). This innovation reduces driver fatigue and enhances driving comfort, especially during long hauls. Designed for superior performance, the T.16 AMT offers high payload capacity, fuel efficiency, and reduced operational costs. Its modern design and robust build ensure durability and reliability. The truck is ideal for logistics, e-commerce, and supply chain businesses that prioritize performance and driver comfort for improved productivity.",ultra-t16-amt,No,Ultra T.16 AMT,3.4,1242,Tata,https://images.91trucks.com/trucks/models/63/1242/tata-ultra-t16-amt-659039461.jpg,trucks,63,Truck,7,₹24.03 Lakh,CBC 20 ft,Diesel,NA,700 Nm,800 L,16190 Kg,NA,Truck Tata Ultra T.16 AMT CBC 20 ft,tata ultra t amt technologically advanced medium commercial truck feature automatic manual transmission amt innovation reduce driver fatigue enhance drive comfort especially long haul design superior performance t amt offer high payload capacity fuel efficiency reduce operational cost modern design robust build ensure durability reliability truck ideal logistic ecommerce supply chain business prioritize performance driver comfort improved productivity,https://www.91trucks.com/trucks/tata/ultra-t16-amt
tata,Tata 1212 LPT (Tubeless),"The Tata 1212 LPT Tubeless is part of Tata Motors' LPT series, recognized for robust construction and a highly dependable engine. This truck is ideally suited for intra-city goods transportation and short-distance hauling operations, meeting the needs of small and medium enterprises. Its tubeless tires offer better puncture resistance, improved fuel efficiency, and reduced rolling resistance. The truck is available in different configurations, including a cargo body and a cowl chassis for customizations.",1212-lpt-tubeless,No,1212 LPT (Tubeless),3.0,1245,Tata,https://images.91trucks.com/trucks/models/63/1245/tata-1212-lpt-tubeless-499688824.jpg,trucks,63,Truck,7,₹14.53 Lakh,HSD 4920,Diesel,123 HP,390 Nm,160 L,11900 Kg,NA,Truck Tata 1212 LPT (Tubeless) HSD 4920,tata lpt tubeless tata motors lpt series recognize robust construction highly dependable engine truck ideally suit intracity good transportation shortdistance haul operation meet need small medium enterprise tubeless tire offer well puncture resistance improve fuel efficiency reduce rolling resistance truck available different configuration include cargo body cowl chassis customization,https://www.91trucks.com/trucks/tata/1212-lpt-tubeless
tata,Tata 1212 LPT (Tubeless),"The Tata 1212 LPT Tubeless is part of Tata Motors' LPT series, recognized for robust construction and a highly dependable engine. This truck is ideally suited for intra-city goods transportation and short-distance hauling operations, meeting the needs of small and medium enterprises. Its tubeless tires offer better puncture resistance, improved fuel efficiency, and reduced rolling resistance. The truck is available in different configurations, including a cargo body and a cowl chassis for customizations.",1212-lpt-tubeless,No,1212 LPT (Tubeless),3.0,1245,Tata,https://images.91trucks.com/trucks/models/63/1245/tata-1212-lpt-tubeless-499688824.jpg,trucks,63,Truck,7,₹14.53 Lakh,HSD 3800,Diesel,123 HP,390 Nm,160 L,11990 Kg,NA,Truck Tata 1212 LPT (Tubeless) HSD 3800,tata lpt tubeless tata motors lpt series recognize robust construction highly dependable engine truck ideally suit intracity good transportation shortdistance haul operation meet need small medium enterprise tubeless tire offer well puncture resistance improve fuel efficiency reduce rolling resistance truck available different configuration include cargo body cowl chassis customization,https://www.91trucks.com/trucks/tata/1212-lpt-tubeless
tata,Tata 1212 LPT (Tubeless),"The Tata 1212 LPT Tubeless is part of Tata Motors' LPT series, recognized for robust construction and a highly dependable engine. This truck is ideally suited for intra-city goods transportation and short-distance hauling operations, meeting the needs of small and medium enterprises. Its tubeless tires offer better puncture resistance, improved fuel efficiency, and reduced rolling resistance. The truck is available in different configurations, including a cargo body and a cowl chassis for customizations.",1212-lpt-tubeless,No,1212 LPT (Tubeless),3.0,1245,Tata,https://images.91trucks.com/trucks/models/63/1245/tata-1212-lpt-tubeless-499688824.jpg,trucks,63,Truck,7,₹14.53 Lakh,CAB 4920,Diesel,123 HP,390 Nm,160 L,11990 Kg,NA,Truck Tata 1212 LPT (Tubeless) CAB 4920,tata lpt tubeless tata motors lpt series recognize robust construction highly dependable engine truck ideally suit intracity good transportation shortdistance haul operation meet need small medium enterprise tubeless tire offer well puncture resistance improve fuel efficiency reduce rolling resistance truck available different configuration include cargo body cowl chassis customization,https://www.91trucks.com/trucks/tata/1212-lpt-tubeless
